text,true_label,pred_label
ps i love it when balls are in my face,0,1
take yourwarning and shake salt on it and shove it up your poop pipe,0,1
this is your final warning if you persist in vandalism your account will be deleted and further legal action will be taken against you,0,1
ok listen airplane guy how dare you do u hjave no respect for david burger what proof do u have none you arte an insult to david burger his children and his childrens children and his childrens childrens children he was a legend that made great music u should be ashamed,0,1
should we mention that this beer nearly tops the truly disgusting beer list,0,1
what advertisment did i put i cant believe what you say and do youre just horrible your quote doesnt say that my article doesnt qualify either if a topic has received significant coverage in reliable sources that are independent of the subject it is presumed to satisfy the inclusion criteria for a standalone article thats just saying what is allowed not what is not though im done checking back here because youre obviously not playing with a full deck,0,1
heythat wasnt vandalism that user is my firned and i was just having fun you can ask him if u want to buddy just because you have no friends doenst mean you have to be mean to me butthead,0,1
and we thank u cause the guy was a douche,0,1
i will revert this vandalism next month and every month after the blocks are removed and theres nothing you retards can do about it go ahead cover under a moderator like the cowards that you are you think bans can stop me from righting this wrong,0,1
id say he is more of a geek than a nerd,0,1
i am evil hear me roar and dont be fresh me bites fainites on the ankle bite,1,0
you are married smalljim to a woman,1,0
this whole conversation is rediculous as the colors on a flag are meant to represent different ideas or ideals what we decide to call that color has everything to do with what is meant by that color by calling it yellow one is neglecting to fully appreciate the meaning behind the choice of gold as a flag color is meant to convey an idea that of eternal and original wealth and prosperity it has nothing to do with being high and mighty regarding the naming of a color that is a reactionary and frankly stupid position to hold flags are symbols meant to illustrate various ideas and they use images and colors like all other forms of symbolism to do this thus the use of gold on a flag is in no way an attempt to sound more high and mighty but rather a way to communicate you dolt,0,1
youre really hot i watch you when you leave your house youre very fit big man,1,0
thanks to ass paris france to the place where banana republic is located,0,1
probably could strike the you sir are a callous asshole and i stand by that term and nothing you do will make me believe otherwise part of that statement the rest while heated i think is okunless anyone else doesnt and i can strike some more off it talk,0,1
john stranges own nutjob words but in view of the lower limit for the existence of caphtorkeftiu i would hesitate to identify in with crete if there is nothing which definitely warrants such an identification too bad for him that cretan citynames following kftiw are carved in stone during amenhotep iii theres nothing to debate because keftiu is crete with 100 certainty john strange is an idiot,0,1
commercialserin esurance is totally hot i would love to bone her,0,1
fight club fk yeeaaaaahh,0,1
oh yeah and when i said that no one would respond i was obviously referring to my proposal to change the name of the article i didnt think you were that stupid but you obviously are,0,1
to the nonresponding bordering troll behavior china camp have you people even read the background i even purposed two months ago to put extra chinese arguments to that section instead of reviving that bulletin clusterfuck of wot i think but what do you do ignore me and revert stay classy,0,1
when akkadians migrated from the arabian peninsula the name arab did not even exist get this through your thick head,0,1
ha i should call your bluff tc,0,1
i discriminate against english people and blacks but,0,1
you are not making points you are not communicating anything you are not discussing any issues you are comntinuing a conflict for its own sake you are stalking and hostile please get off my user page129133127244,1,0
suspects were never charged because of the corruptiong of the police if it was a different county that would have happenedcheck previous corrections by projects vandal wahkeenah keeps on reverting reeves fan encouraged to correct this biobut not remove facts,0,1
oh stfu ruber chiken well invade your country,0,1
whats disgusting about vaginas did you know that over half the population of the world has a vagina shocking stuff i know roughly 9999 of people came out of a vagina at some point and an unknown number will reenter one several times throughout their lives seriously if youre disturbed by a vagina you need to see a psychologist its like being disturbed by a toe or an apple or the eiffel tower,0,1
google name origin goo ogle stare at the unusable pile of shit thats what global information pool is without searching tool its a word play on number googol and ogle the goo see through the humungous amounts of data thats what i think it is i am quite surprised that the wikipedia article is not including this hypothesis when founders are silent about itnote ianmcm and bongwarrior read dopeheaddrugusers profile are censoring this discussion i will have them evicted from wikipedia community please everybody go after them,0,1
sssssss yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann yooo sweep my floor mann dogggg hair lowe it man clean,0,1
vandalism only a cunt would have classed my edit as vandalism,0,1
apparently i wasnt clear enough the first timewell it has been a while sine i your pompous flame diety has been here however it has come to my attention that you are not living up to our standards in otherwords fucker you are out you live in paterson new jersey and use verizon internet services inc we are legionwe do not forgivewe do not forgetexpect us,0,1
what disruptive editing i posted factual material get a grip on reality if you have proof of god then show it to me put up or shut up,0,1
runescape is gay everyone join world of warcraft i need recruits for a guild,0,1
that had more content and was going to be an article until you deleted it again dumbass,0,1
thaksin is a fxxcking thief and should be shot anf killed with all his family members asshxxes all of them bold textread heading enough said,0,1
kike dammit baba leave it alone ill let you know when you can touch it i mean gimme some time hereim working on it etalk,0,1
by better i assume you mean worse also when youre trying to insult me it becomes my business and not letting someone know who you are is really stupid and doesnt help anything please try and stop your attempts at insults and if you feel you must reply leave your name so that i may address you as more than just the prick who tries to insult me and horribly fails,1,0
u mad bro kumat me bro,0,1
if it matters that much change the damn spelling,0,1
ah come on not even jokes are tolerated on an anonymus user pagefine mr lilithborne doesnt molest goatsbut perhaps rams,0,1
a clearly and regularly stated goal of the gato negro is the annihilation of all white people any claim to the contrary is a patent lie if wiki cant handle the truth because of its pathetic contrived white guilt then it ought not allow any content regarding this subject to be posted,0,1
if you stop behaving like a control freak and then nobody will call you out on it 7624310637,1,0
dont forget to eat your cyanide tablets now that they found you,0,1
hope youll grow up one day when someone like you gets wikipedia till then feel free to play your moronic tricks,0,1
i agree to that many parts of the article is apparently biased madeup bs examples followingdownfallit was common knowledge that de molay planned on corrupting catherine of valois male children by tending to their sorrows then by engaging in acts of anal rapephilip knew the dangers that de molay represented his own sons were nearly sexually molested by de molay upon escaping the vile pervert they confessed to philip what de molay had tried to domythsit is said that jacques de molay cursed philippe le bel and his descent from his execution pyre a curse which was responded to by philip shouting in defiance fuck de molayit has been speculated that several of the boys whom de molay had corrupted had grown to enjoy the perversions of the homosexual lifestyle introduced to themlegacy members are encouraged to model their conduct after his example of loyalty and fidelity instead of the homosexual perversions that de molay was guilty of himselfvile pervert homosexual perversions sheesh could someone sane please clean up this article,0,1
the graceful slickis non other than an ungraceful dick861422150,0,1
you people you crack me up youre breaking my heart 17397227106,1,0
and yet again you chase me around the project trying to draw me into an argument silly,0,1
i will not stand for your incompetence do better and its childish that you feel the need to tattle and cry just because you cant make a valid point and support it and this is yet another reason why wiki is garbage why trying to edit here is a waste of time and specifically why the f1 wikiproject is awful,0,1
stay out of it its none of your business,0,1
you only want what you feel is important to be added you must be gws friend this editor does not feel that all the facts should be present in articlesdoes that sound like a smart editorcur last 1810 1 august 2006 2nd piston honda talk contribs so all facts belong in the article cur last 1807 1 august 2006 playnine9 talk contribs m it is a fact thats why it belongs explain to me why it doesnt belong yes all of the facts belong you moronoh and hondas are slow,0,1
ps you watch that foul mouth of yours madam innuendo indeed ive blocked for less,0,1
you are a faggot this is doing it right for personal attacks see httpenwikipediaorgwikinigger for more information,0,1
listen chump not only have you acted in collusion with willmcw but you have behaved badly i would use stronger language but i dont think that it is appropriate here i will say this it is obvious to me and to my advocate that though you assume what willmcw says to be true the edits i made were in fact worthy and not only will your reply be redirected to my advocate but also to a host of otehr administrators this has become such a trying time that ive been granted the ability to switch to a new identity and leave your vicious attacks behind you have proven to be a slimy loose moralled child who spends too much time at wikipedia tryong to bully others out of the edits you have only taken up since this july whihc translates to the fac that your job at 23 leaves you such an amount of free time that you can sling insults and barbs online rather than actually do positive work at wikipedia whereas my edits may not have been as substantial as your own my sockpuppetry related to willmcw or at least buddying upo wiht him has not been as pervasive as your own im leaving im fed up with the typical acne faced loser who cant get a date with a woman or a man and so spends his time in front of his computer screen making alliances with other awkward socially malnourished dweebs who can think of nothing better than to try an interact only thorugh the computer you do a disservice to all computer geeks everywhere by trying to be more intelligent than others because the lack of your vision seeps through the anger you display for all to see any true hacker knows that the way you have taking stands here has opened you up for retribution as i am nnot a hacker i wont work on such matters in negative aspects but you should be mindful that youve made a strong mess here and no matter what your own opinon is oyu should learn manners and go out andd get a date rather than having your total amount of human interaction fed to you through wikipedia and your own websites loser,0,1
sheer stupidity are you being foolish for the sake of it or just simply obsessively deceitful and obstructive he was playing and training there in la every week for 5 years with los angeles galaxy the article itself states he was with la for this entire period his family was living there as well where are you claiming he was living whilst he trained every day in los angeles for 11 months of the year did he get the bus from hertfordsgire every morning for training lol thats the nonsensical and fallacious garbage that is presently there,0,1
im fing serious my cousins copy of pinoccio was printed april 28 1987 so stop undoing what i just contributed you fing pussbag,0,1
a bisexual like a homosexual or a heterosexual is not defined by sexual activity much like a 15 year old boy who is attracted to a girl sexually but has never had sex is still straight a person who is actually sexually attractedaroused by the same sex as well as the opposite sex is bisexual,1,0
dear josiah2 random blaggards named bastin and john carter have repeatedly vandalized my page and i solemnly think it needs to stop they keep on insulting my intelligence and from what i have heard you are a good administrator who helps people out the best way you can help me is to block these fools immediatelylots of lovegod bless12th doctor,0,1
aids your account is now also closed due to pool aids sorry have some vodka,0,1
fuck off please quotetalk pages are not for general discussion of the topic they are for discussing ways to improve the article in question in addition to the pages listed above and others you have been previously warned for your additions to talkspace tv channel talkzoophilia talkyevgeny petrosyan talkklezmer talksholem aleichem talkoasis hd talkossetians talkshish taouk montreal talksemitic talklockdown tv series and plenty more have all been reverted please consider this your last warning if you continue to post unhelpful comments to article talk pages you will be blocked from editing you are making things up as you go along i have been warned for just one of the above also fuck off,0,1
i am not taking orders from a turkish muslim extremist i am afraid get me a westerner that grew up in a democratic state and then we can talk otherwise keep the thrid world articles on cyprus and become a turhish oriented encyclopedia no more contributions from myself over,0,1
facist your contributions to wikipedia are negligent at best kind of like your teachingsmoke weed errryday,0,1
it would if you translate it instead of posting some crap most people cannot read,0,1
oh right so you did silly zilla forget expels radioactive breath with mighty explosion of relief face returns slowly from dark blue to normal scaly green roarr,0,1
you certainly are knowledgable on the topic but can you not edit the page yourself yeah damn lisborne earthquake and a message to fellow contributers of the article certain fucks have ostracized me from wikipedia thought id let you know,0,1
this isnt really the place to ask for this but ill try not to be a cunt like some of the other people who answer 1 because itsi dunno some random wikipedia reason that cannot be explained in laymens terms 2 mainly because yukes are lazy nuggets who dont even bother to check the roster for any updates since last year oh and because theyve been paid you know how it is,0,1
oh mr blaschke dot get too emotional just because i called your boyfriend an expert lol palapalam has a known etymology and it is palso latinsepelio umbrianpelsa meaning tombstonerock and equivalent to the gaelic all notice no p do not get to full of rage just because you and your dear boyfriend look like cows in the rain and have no clue proper experts lol ps you claim to be from bavaria but your lastname is polish,0,1
yiff yiff u know u luv it lol all of the buttseks 4 u my friend,0,1
now that specifico has chimed in with the usual bullshit it is time to close this discussion,0,1
im not adding evering i can find about condoms that isnt nice and as for bibles and the environment can you flush a bible down the toilet id like to see someone try,0,1
dont want to be mean but what idiot thought the university of south carolina was in columbus georgia its actually quite unsurprisingly in columbia south carolina hence the name,0,1
this whole article sucks the balls how did it become the article of the day its confusing multiple times just in the opening and the whole thing reeks of pov and trying to balance the pov,0,1
ciaowhats up with that i thought sonny bonno was dead you could very well be a man i knew from youngstown or perhaps michigan but that ciao bullshit reminds me of charliesmith was actually directed by the california office to sell off those shops although many times his conversations didnt make sense leading those who knew him to surmise that he took to many blows to the head while practicing karate smiths bonnuses were not that big dont try to call him a sapp however as this is not something you would say to his facefred zepplin covington kentucky,0,1
hisometimes you are wrightsometimes i am rihgtsometimes we are wright,1,0
you are heckling my edits santorini here i suggest you stop,1,0
cheers die in a fire fianna failure,0,1
personal attacks get you nowhere says the guy who tell me go fuck yourself in an edit line and gets scolded by a much more reasonable wikpedian for it right free tip dont hit people with a three revert rule template either when youre the one breaking that rule in the first place especially when ive since added reputable sources relative to the claim 745651128,0,1
you finna catch these hands i swear to god homie if you dont quit flexin on me you bout to catch these hands,0,1
its a breakdown of the sex acts porn actresses will do on film,0,1
i put a link to the other names of ioannina in the very beginning of the article and you come back reverting what i edit making idiotic comparisons with the names of currently turkish places that is the plain transliterations of their original greek names youre ridiculous s,0,1
y0u l0se at life 0h n0 my last chance what d0 i d0 what i d0 thanks f0r repeatedly qu0ting the rule b00k f0r me cuntmuffin i was having tr0uble finding it 0n my 0wn when i was 14 i had better things t0 d0 than be an encycl0pedia nazi y0u asshat maker die in a fire,0,1
for example if i were to say that you are defficient in the immoral then to you it is not a personl attack as you consider that to be good but if i menat it to be an attack then it is it is your inner setiment that dictates the way you interpret it as good or as bad but it is not in the thing itself or what i menat it to be open your eyes to reality and wake up from your conditioned sleep read above what is it to be moral anyway you fool maybe it is good to be a fool but if you think it is not then that is youre propblem i cant be held accountable for your inner interpretatons and psychology,0,1
google name origin goo ogle stare at the unusable pile of shit thats what global information is without searching tool its a word play on number googol and ogle the goo see through the humungous amounts of data thats what i think it is i am quite surprised that the wikipedia article is not including this hypothesis when founders are silent about itnote ianmcm and bongwarrior read this dopeheaddrugusers profile are censoring this discussion i will have them evicted from wikipedia community please everybody go after them,0,1
beckjord to nluill try againi ask you to stop claiming vandalism and sock pupperty against meyou are overzealous and you assume mistakes are vandalismplease back offbeckjord,0,1
all hail vintagekitsall hail vintagekits may your victory over the antiirish editors all of whom are now blocked or banned go down in wikipedia history no more shall the brits lord it over us with their hatredhear me he will never be silenced long live vintagekits,0,1
brave man well of you ever do give me an off wiki message and ill give you the low down its a horrible story suro,1,0
you just cant get over it seriously i never even know when i was banned i assume it was in september with iluvteletubbies but can you ever forgive me or will i be your mortal enimy for all entern ity look at tod and copper they were enimes because they were supposed to but they got over it cause tod saved copper do you want me to save you from a bear like tod did or something by now if youre willing to forgive im willing to forgive but that will never happen because you stink learn from tod please 7423035110,0,1
hey bishonen hey dudethanks for your concern re the abu saga or as i like to call it the abu graib saga basically i just overheated a little when he systematically went through all of my editsimages to see if they were fair use or not i mean god what a sad existence the guy must have jesus christ what a loser im surprised he didnt answer my questions though and felt the need to come crawling to the feds there was me thinking he wanted to be a cop guess hes not cut out for it still ill follow your advice and stay civil you never know when henry kissingers going to drop in do you twat,0,1
hello nawlins why do you like to deflower prepubescent girls dont you know thats a felony,0,1
all right lets play by the rules then tell those faggotts to stop fucking with my contributions then they dont use sources correctly they use them to amuse themselves subwayjack,0,1
blood will be on your hands too blood will be on your hands too,0,1
about youyou know you should just come out and say it you hate poles and thought that hitler had the right idea now go cry in the corner masturbating to german porn while telling yourself that you are the master race because if you honestly think that the invasion of poland was anything but german aggression masturbating is all you have left going for you in life,0,1
elsewhere i am nothing but sunshine gumdrops and cuppycakes here on my page if you decide to be an asshat i will put you in your place,0,1
how in the hell is pointing out the fact that hes a homophobe vandalism its true read just about every last writing he made ho mo phobe,0,1
anyone here that cant see your obvious jewish and pov biasand kosher pccensorship mel is really not very brightare they pov censoring articles in ssee ignorance is somelife eh mel lol d,0,1
hello next time dont delete my workyou just delete my work for no reasoni am really angry with you nowafter i requesting please dont delete the workcan you do me a flavourcan you undo delete the pageif you do i will not get angry with youthat a promisefrom aiden2009,0,1
sup niggaz can u unprotect so i can post like a massive goatse on this page ta,0,1
hi i have no idea what you are babbling about,0,1
martin conway the desperadoyou are a sad little man martin conwayyou dont have a penisdesperado rsvp profile,0,1
yep because jeremy should only be painted in a positive light why because how else will he fool everybody into believing hes harmless i do know jeremy personally this is one of the reasons i have a personal problem with him and ill be damned if im going to let some bleeding heart whitewash this guy and turn him into some kind of wannabe sainthero hes not a saint hes not a hero hes a stupid script kiddie who got himself caught tried to weasel out and went to jail for his crime as he should have,1,0
disgustingthis guy is a disgusting sex columnist he revels in it he does it on purpose and its what gives him and his column their edge it seperates him from every other sex advice giver ive ever read and its his signature attitude tone and approach to the issues but there seems to be no way to adduce this highly pertinent and relevant information without violating the lame loose sloppy illthoughtout npov rule hilariously and disgustingly people tell me providing this information violates article neutrality any help here by any person of quality integrity and intelligence would be appreciated preceding unsigned comment added by 2444129156 imagine that a sex columnist who enjoys sex how can we work that into the article,0,1
he worshipped satan and sacrificed babies in his name muslims are terrorists and should be shot allah doesnt exist,0,1
regarding actor anupam khers article on wikipedia why the hell you are complaining about ruining your talk page alignment are you a girl you or a female who is obsessed with what i am doing on wikipedia you have to interfere and dont even listen to my suggestion i even dont know your whole name or profession you do i just think so you are a maid who goes to clean the house of actors or actresses utc,1,0
nonnotable krakatoakatieyou and this other turd riana dumped the article about alison crawford odds are youre not even in the uk to know who she is its hard to get over the fact that nonnotable maggots like you can go around policing at wikipedia playing at and pretending to be notable yourselves and fuck up the experience for the rest of us and make wikipedia generally less effective and useful for wikipedia visitors in general,0,1
you have been banned by wikzilla you trollish boobyou have been banned by wikzilla you trollish boobyou have been banned by wikzilla you trollish boobyou have been banned by wikzilla you trollish boobyou have been banned by wikzilla you trollish boobyou have been banned by wikzilla you trollish boobyou have been banned by wikzilla you trollish boobyou have been banned by wikzilla you trollish boob,0,1
ani there are some whiners butthurt about comments you made 3217515635,0,1
i sincerely wish i could meet you chumps you freaks really get my goat etaonshstill stuck in 1940s europe firestarfirststatr kung fu extraordinaire covenantdtypical east coast jerk mibhofroovvsskskketyrusskie man frozen in ussr samuel luoweird lookin crazy and crazy ol tomanandaaabrokeback mt u give whollywood a bad name hey tom when are you going to make a real citation your scholarship is the worst i have ever seen stay in your hole in the public library transient we know you have no lives and are failures i really cant believe how much you guys are on this site i have been away for awhilethanks to some good old censorship courtesy of that advocate of free speech fristare kung fu chump but you have been here night and day it appears its like you are writing books on the falun gong page alone freaks get a life enjoy the sun the wind the air,1,0
this article is filled with fake historical information i stopped reading at the thracoromans and thracobyzantines sentence and i suggest you to do the same who wrote this article some drunk greek pffff,0,1
this page is full of psuedointellectual drivel zen karma my meatspace genki girl,0,1
india zindabad india zindabad dbachmann murdabaddbachmann you have been constantly putting antiindian remarks please dont do it just like we indians drove away the british from our lands we will drive you away from wikipedia if you insist on your antiindia racist rants inquilab zindabad dbachmann down down down,0,1
screw them all im out of here idcab and their new found attack dog jossi have won adios,0,1
quit complaining and watch the product keep blocking and snitching i will just keep fixing your biased opinions on the article have you even read what i contributed you leave out so much valuable information and complain because i added time periods youre such a crybaby i get if youre upset about the time periods and while theyre not acknowledged on a regular basis they are time periods with certain names not just brand extension keep whining you cant win and if you somehow manage to block my edits since im not a wiki expert then youre just a wimp a tattling coward wimp,0,1
reply from colonelhenryi have been pissed this week i admit why first last week i get harassed by one hypocritical rule nazi editor taking things too far summerphd so when i pointed out her similar shortcomings and intransigence and said frankly this user is an asshole and explain why and state this is the kind of user that drives editors away from wikipedia i get blocked for 24hours i say asshole once i get blocked she calls me a dick over a dozen times and gets warned go figure i hate nitpicking rule nazis because they end up proving themselves to be hypocrites and unfortunately without fool other meek fools who tend to be admins tend to side with the rule nazi in the midst of that daniel case continued to plow ahead insisting on a rushed revision of alonj that no one else raised as a concern so not immediately dire after being asked first politely and respectfully several times to wait until after tfa and he still ignored it if someone politely asked me to wait a few days before doing a drastic edit on an article they worked on that was getting a little attention i wouldbecause i find it akin to telling a concert pianist to change their entire concert programme an hour before the recital only when i responded in anger did he pull back on the reins and realize hey maybe i should wait till after tfa a little deference on his part would have gone a long way im not averse to his edits but seriously after tfa would have been more than fine i considered it insulting and his refusal to listen to a polite request stated by both myself and the other major contributor to the article was considerably disrespectful and then when the article ive worked on becomes tfa we get inundated with constant vandalism and petty edits that were not necessary ie people like you kevjonesin insisting on 19th instead of nineteenth is that really a necessary place to make a stand and pick a fight seriously dont you have better things to do with your time id rather argue over an analysis of hegels influence on nietzsches will to power or hindu mysticism in eliots four quartets than bicker about things as meaningless as whether honour should be spelled or or ouras for why i like nineteenth as opposed to 19th several style guides including chicagoturabian advocates it and growing up i was taught that all numbers under 20 should be spelled out whether cutting two dozen letters from an article going to 19th and 20th is going to make a difference for brevitys sake on a 40page article is a lame claim and frankly a waste of time for both of us i like the aesthetic of it spelled out its allowed and the option of spelling it out is a bonus in an article to avoid confusion with too many other numbers when considering such an unnecessary subjective edit deference should be made to style set by the editors who spent months on an articleand when nothing is wrong to it deference is entirely warranted that isnt ownership its just courtesy and good judgment after all if i stood in your yard while you were painting your house gray and proceeded to insist you to paint your house orange youd tell me to kick rocksas far as im concerned this is over move on i am not addressing this any further because nonsense like this keeps me from contributing and convinces me to leave wikipedia again and this time for good if hell is other people wikipedia constantly proves itself to be the eighth and ninth circle,0,1
yea i was sort of the local shit disturber in my young adult life my familys from there i went to pss many years ago,0,1
oh yes john let us all join the hate fest against turks remember turks are evil and turkiye should be nukedyesssssss,0,1
u r off of my buddy list,0,1
make that four fifth is underway this is rediculous 1832 29 dec 2004 utc,0,1
because if you do i will continue to cry like a little bitch and report you to the higher wikithorities,0,1
i am the gayest person on earth from boing said zebedee,0,1
its abilities are dumbshit,0,1
are you ok idiots dss monarchistic and they are not conservative but ultra nationalist they supported karadzic and they were burning embassies all around the belgrade,0,1
yuck your one of the most disgusting creatures ive ever met,0,1
byaaaaaaaaaaaaaaaaaaaaaaaaaaahhhhhhhhhhhhhhhhhhhhhhhhhow do i delete my wikipedia page since this site is run by hypocrites,0,1
youre mad let me complete this article to this sunday stop this madness with references images etc let me complete the article please 19024299226,0,1
to many languages zorglubprvdear zorglubprvso you claim you can speak portuguese english spanish french and russianme thinks you are not a person but a communist paid celli have been watching you and your communist propaganda on wikipediawe urge you to stop messing around and to stop making political communist propaganda,0,1
you got what had been coming to you i hope that being a k3wl eleet nerdopedia moderator has made your life hell from someone that you totally wronged with your bullshit and managed to get me to stop contributing very significant contributions to this site nearly a year ago now and i contributed a lot in a short time and would have contributed so much more had i continued things that i did huge amounts of professional class photography given away for free placed pd on subjects often providing the only pics to this day on the subjects in question hundreds of pages formatted according to standards huge amounts of latest subject matter information added and facts corrected in some cases so new that this was the first place on the net to have it etc etc and instead of helping me and being civil sensible and using common sense you were more interested in defending a noncontributing user who for no apparent reason started a campaign of open violent threats death threats spamming and vandalism on me you were having too much fun abusing your moderator privileges by placing temporary blocks on me trying to stop me from making my point and trying to give this hugely offensive other user a chance to avoid a police investigation by modvandalizing discussions on the subject etc against most other moderators private views even they had the sense not to start a mod war on the subject your 500 page nerdopedia rulebook and abusing it to the point of idiocy was more interesting to you apparently you felt that since you had read it everyone else should waste at least as much time and read it too down to every last letter or you were gonna use it against all common sense toward anyone who didnt with no regard for the actual situation and reasons behind it no regard for that individuals contributions no regard for civility and most of all with no common sense applied whatsoeverits indeed too bad that most pages on nerdopedia are starting to be shockingy unmaintained and obsolete indeed dead now that the initial rush of contributors is over after a few years and the fun is over for most people as the most brutal blow of all moderators such as you have managed to destroy the morale of even the most serious contributors and have had them leave they simply did not wish to spend too much time arguing or alternatively face putting up with arrogant admin behavior because it always will start to take more of your time than contributions here because of people like you and how wrong the principles are how admins are selected here its all about brownnosing with the crowd and building your giant online virtual ego and lick the ass of other even more ocd nerds who are already admins and youre just a wannabe good ing luck trying to get anything edited or updated here in a year or two besides top 10 whatever pop bands may be popular at the time the latest tv show pages and some other obsessivecompulsive nerdishm nobody is foolish enough to put up with the crap that comes along with the job from people such as youfor example the pages on my subjects were very active till late 2006 and since that they have well remained in the same form as the core contributors left them as they left this site no updates im truly not the only one to eject not worth the effort to contribute when all you get is shitted all over if you ever need any helpits kind of funny that an admin can burn out of this site too but given your attitude back then im not surprised you did after all there were some decent admins here back then such as and im sure theres a few now but way too many nerds for whom it is the biggest thing of their lives and they have to show it and snoop their noses everywhere but like i said as even admins are dropping out what do you think happened to the contributors many pages now are actually full of incorrect shit because no people of expertise hang around any more to correct details and newbies or worse malicious trollers slowly degrade the content that once was at least somehow accurate and relevant admins will be happy to see updates to the page but the fact is most of the updates today are degenerating the pages obfuscating subjects and adding factual errors and garbageand too bad you didnt quit a year ago i might still be here and there would probably be several thousands of lines and few hundred articles more along with maybe 1000 more photographsgood riddance,0,1
huskissons absurd death what kind of and idiot could have gotten himself ranover by a train in such a situationam i the only one in thinking this guy had a deathwishalso a horse fell on him hillariousby the way can anyone confirm the rumour that huskisson in fact screamed out his own surname in pure terror at the moment of the trains impact,0,1
op is a fag and moot is op,0,1
why do you horde diamonds and jewlry while 1 billion children starve to deathjewish devils own all the worlds banks yet donate zero percent to charity,0,1
yes i was blocked for losing patience with you and what i did then would constitute personal attack honest outspoken criticism that is based on fact is permitted though and the shameless hate speech expressed here deserves more than just vocal criticism as for you ill discuss you elsewhere this isnt the place for that,0,1
do you do this administrator stuff for free who works for free only dumb cunts,0,1
thanks a lot thanks for deleting my article before i could finish it i was using another page as a template and then you decided to vandalize my page you nazi,0,1
shes insane and a zealot,0,1
said i should put soaap in my mouth and i said y u vandalised more than me,0,1
i think you are doing a lousy job polluting valid information with complete garbage so i will no longer link to the wikipedia clan davidson article and will link to the correct history according to the highland manuscript believed to be written by one maclauchlan bearing the date 1467 and containing an account of the genealogies of highland clans down to about the year 1450 which was accepted as authoritative by skene in his celtic scotland and believed to embody the common tradition of its time the origin of the davidsons is attributed to a certain gilliecattan mhor chief of clan chattan in the time of david i this personage it is stated had two sons muirich mhor and dhai dhu from the former of these was descended clan mhuirich or macpherson and from the latter clan dhai or davidson sir aeneas macpherson the historian of the clan of that name states that both the macphersons and the davidsons were descended from muirich parson of kingussie in the twelfth century you suck and this site sucks and your edits are complete crap but im sure you feel justified somehow in your pathetic view like i said this page is utter bunk filled with nothing but false information and im done with it because there are plenty of sites out there that actually have legitimate information gee it certainly is funny how i keep getting very distant genetic matches to members of clan chattan that are not related to the norman comyn scum cheers,0,1
lets make this clear little man regardless of what ip address you complain about and get blocked we have a dozen more to take its place every edit you make under this screen name will be reverted there are many of us that have the time and patience to do just that since your life seems to revolve around smear tactics on political profiles goodluck bitch,0,1
playing god againbut time the deletion nazi is a freako who actually believes in that shit here he is userallen3 ask yourself if you want wackos like this responsible for content on wikipedia or in any way associated with the organisationthis fuckup has namely deleted the article on one of the stars of itvs britannia high he seems to be about what one can expect from the myopic fascists from the us running this pathetic site,0,1
you are on a power trip why dont you go around deleting unsourced stuff from all the bradford players pages,0,1
your polices are nothing but lies also wtf is an ip do you mean ip i suggest you get people to teach your editors basic englishand as a matter of fact i have an account and i will edit and spam all i like good day cunt,1,0
i am fuked your daddy shty atheist wre,0,1
utcher husband was still alive in 60s must not her friend live in the neighbor with her the delusion maniac must go out 0329 7 february 2007,0,1
please do you realize how idiotic that argument sounds for the starspangled banner the only germane link upfront to the country was linked since it was previously underlinked to be plain any attempt to delink these relevant articles will be corrected 705413484,0,1
so go and fuck yourself james b watson and winner 42 as overall pathetic hiding behind a false name you will be loser 42 when i have finishedthis site is full of morons who do not allow edits of correct events etc and i am not the only one to voice my opinion on this most of the stuff on here is inaccurate and copied and pasted from the likes of the sun and needs to be dealt with it is an unreliable source of information and a ghastly search engine on topics due to its unreliability on the truth and fact,0,1
