text,true_label,pred_label
get a lifedo you thing only underage teenegers do sexting what planet are you from 6535249125,1,0
bayard you are a winnerr yipeeeeeeeyou dare to defend the ccp you punk,1,0
oh get real will ya or is that a totally alienconcept for youthese are not angry you do not want to see me angry again these are all statements of fact which falls solidly within my 1st ammendment rights additionally i do have my own websites several of them and there are others about me built by fans ive never even physically met once more the mark of someone wet behind their ears and not willing to do the research i guess everything that is required of a good editoradministrator hereive had this same problem with the wiki bastards in australia spouting revisionist history and trying to tell me that i never did the things that i actually did and pronouncing harshjudgmentcondemnation on the things i didntwhat the hell is the matter with you types rhetorical actually because i already know you hide behind avatars and sit on your highandmightythrones to try and dictate to other people about their own lives politically youre very likely liberal and ethicallymorally quite obviously bankrupt in short individuals of your persuasion cannot make it in the outside world so you bury busy yourselves in safe for you places like this where you can exert an imagined power over others and their lives through keystroke terroism thats what it amountsto im not the dangerthreat with these messages because im out here and public but you are because you can hide behind all of this so you believe you are protected and can strike out at people with impunity but you really cannot i feel sad for you yeah right well im going to be the bigger man here even though i believe it said you were some kinda editor chick ill leave you to do what you want in your own lil limited sandbox and ill just go about my usual business in the outside world the real world where what is accomplished really matters is truly appreciated and people actually give a good goddamn about accuracy and the true efficacy of all their hardfoughtfor effortsi wish you well id wish your husband well also although i doubt that you have one for the above obvious reasons cited and if ya ever did ya sweet lil monkey you he likely bolted long ago either that or ya probably edited his ass out of existence toopoor guy oh wellciao baby30,0,1
h5n1 flu is a concern due to the global spread of h5n1 that constitutes a pandemic threat with just over 300 cumulative cases and less than 200 cumulative deaths worldwide what are you people smoking,1,0
help please an evil wikipedia editor attacks aviation pioneers coanda and vuia constantly tab unfortunately an evil wikipedia editor who uses a multitudes of names romanianlies romaniantruths binksternet soundofmusicals andy dingley graemeleggett bilcat and is also in the bord of editors so he has more power on wikipedia that an ordinary contributor has been attacking for more than three years various aviation pioneers amongst others traian vuia and henri coanda for unknown reasons tab in general as soon as he sees the two names in wikipedia articles he immediately adds the word unsuccessful and other unjustified bad characterizations multiple timestab tabtab any attempt to delete these unfair remarks always fails and the user who dare to confront romanianlies gets suspendedtab tabtab something has to be done if you have an idea feel free to share it this man is paid with donations from wikipedia supporters and he simply abuses his position and denigrates at will and with no justifications personalities that he does not liketabtabthe last contribution of this evil man under the name bilcat was at this page httpenwikipediaorgwikiaircraftenginewhere he added the word unsuccessful in connection with coanda1910 planeengine making it the only unsuccessful thing in a large list of engines,0,1
he is insulting me and not stopping his trollish remarksharassment,1,0
look xwomanizerx britney spears does not know you take your hands of your keyboard go outside and try to find yourself a real woman britney already has enough crazy fans chasing her no wonder she started doing crazy things getting married for 55 hours driving a car with her son on her lap shaving her head getting tattoos taking illicit substances refusing to relinquish custody of her sons crikey how many women are 29 years old and have mommy and daddy controlling her assets because she is not capable of doing so herself do her a favor leave the poor girl alone,1,0
and furthermore how long did you spend thinking about your revert before you performed it you certainly are an evasive one,1,0
hamburger radio is a fucing fggot,0,1
im in your area im going to find you and when i find you i will teach you how to swim,0,1
you are boring leave me alone,1,0
ms dynamite is not webcomic she is some stupid singer i am very disappointed in dolty wikipedians who has no common sense to make a bad decision to redirect to ms dynamite when miss dynamite was mentioned in other articles as a webcomic if wikipedian wont remove redirect then he will be stupid enough to be not smart redirect command must be removed ms dynamite is not part of webcomic she is singer what dolt wikipedians may be computer geeks but none of them have common sense that make them dumb,1,0
im not posting their he never provided proof or anything why not give him helljuly 14 2006 utc,0,1
hello nawlins why do you like to deflower prepubescent girls dont you know thats a felony,1,0
if u hate cena againyou will be blocked from editingyour final chanceuserdarkhooded smoker,0,1
destroy all modernists make them pay for their hatred of stoicism and classicism,1,0
i did not intend to be disruptive i was genuineley upset by the word constantly i only tried to make it look like an april fool joke after you explanation made me look like an uptight weirdo,0,1
haning with mr v a dude who pumps butts for a living,0,1
bwananananan although youre almost certainly going to believe im your pathetic wikinemesis i aint i just like reading up on all the sad unimportant crap that people waste their time on because it makes drinking and laughing at you and the many editors like you much more productive by comparison also ive seen plenty of articles including the rock lobster one which contain really basic formattinggrammarspelling errors which only further pleases me because its evidence that you care more about keeping content you dont like off of wikipedia than keeping the articles nice and neat someone like you belongs on conservapedia,1,0
predecessorstony blairs a tosser bnp for britain,1,0
if you dont see the idiotism or intentional disruption in this page let us wait until some newspaper makes a laughing stock of it,0,1
reasonable request i am going to piss on your grave when you are dead please provide an estimated date of departure and rough location such that i can monitor the local newspapers your real life identity is also requiredkind regardspope francis i,0,1
taysia taysia a word meaning beautiful creative and the best friend in the world juss another reason for somone to go to school juss to see her if anyone doesnt like her most likely theyre either mental or jus idiotic or maybe her inner and outer beauty is too much for them to grasp,0,1
i dont care as much about being blocked as i do about being able to get accurate unbiased information from wikipedia if i cant even edit a page to make it more accurate then what good is your business model if i cant contribute to a talk page without the threat of being blocked why should i waste my time with this site i still havent seen a decent explanation as to why you think it is an attack ad all you do is hide behind your policies,1,0
you read my criticismif you read my criticism and i mean read it not dismissed it you would have responded like any intellectually honest person would instead you cowered behind your skirt and got some superior to censor me you may be a grandfather but youre certainly a mental child,1,0
ever think of asking me about it before you barge into my talkpage and started deleting stuff i never authorized you to do anything of the sortand now instead of an apology i get my intelligence insulted with this disingenous attack but you have been so quick to judge me for an act of concern nice touch,0,1
you so you delete my right to comment about you well its not the first time is it reading through other comments it seems there is no end to your appauling lack of scrupples how dare you,0,1
and the fact that you are so rude irishlass and think that you are above us all makes me sick and the fact that you get away witj it makes me even sicker and that is certainly not just a rumour 4124173254,1,0
well he may claim that he sees it as evidence of antisemitism on wp but i dont think this is the case i have never ever heard anyone no matter their ethnic or religious background complain about the ancestors of iranians and indians being called aryans and why not because that is what they were called lol man its just so stupid i cant believe were even discussing this bullshit to death funny thing about the swastika its not exactly a holy symbol in iran but apparently its considered a good luck charm they sell them in a lot of jewelery stores the first time i saw one a long while back i thought to myself wtf is this nazi shit doing here i asked the guy mentioning the nazi connection he had no damn clue as to what the hell i was talking about,1,0
nee problem yenti babu kamma babuwhy was i tagged with that caste above why did u make all those rubbish comments,0,1
userbox borderc000000 borders1 idc666666 ids12 idfcffffff idop infoc777777 infos8 infofcffffff infolh12em infoop id infothis user is frustrated because he is blocked and cannot do anything,1,0
something i did about a month ago im sorry for this im a total dickjerk and thats it again im sorry for multiple things basketball110 tell me yours,0,1
oh now i get it some of my fellow wikipedians dont quite care for me and they are being shamful and childish in trying to mess with my page your making wikipedia look bad with this unfunny little ploy,1,0
wellgoodbuy isis terroristyou will be block by 1 minute11810161104,0,1
dcandeto smells funny he is very mean,0,1
ownershipwpooa written contentimage license photoscitesource written contentyoure either deliberately mismatching them in an attempt to counter my argument which is pathetic or you actually somehow managed to get the order wrong as well as the audacity to tell me to learn to readyour line of argument is not congruent with the points you raise uncivil when is this now a contest of whoismorewrongerandhenceforththemorerighterssaymatters,0,1
are you fing kidding me there are 30 reliable sources listed in the prevandalism history of the page this debate in this talk page has no importance and will not receive justice i am making my objections public for the sake of posterity alone if you want to see the sources go look at the history of the page prevandalism go look at the history of the talk page prevandalism go look at the previous afd discussion where 30 sources are extensively discussed and analyzed and consensus found that they were reliable according to the wikipedia definition of reliable which you have not familiarized yourself with this debate has already been done and its very visible in the history of the page and the previous afds the history which has not been consulted by the current deleters attacking this page without an admin in my pocket my claims fall on deaf ears i understand this all too well if you or your allies were interested in due process you would examine the history instead of asking that all that labour be repeated your kind will always demand that others do all the work even when it has been done in exhaustive detail when youve read this entire page httpsenwikipediaorgwikiwikipediaarticlesfordeletionthelawofone then you may speak without embarassing yourself anyone who has not read that entire page and understood the poles of the debate speaks from ignorance and exposes themselves as lazy deleters happy to erase hours and hours of work without a care shame on all of you for your intellectual laziness dishonesty and irresponsible deleter reflexes screenshot of the sources prevandalism preceding unsigned comment added by talk contribs,0,1
httpwwwnvidiacomdownloaddriverresultsaspx80913enus driver is now whql certified proving the admins are clueless morons as usual preceding unsigned comment added by 175138232230,1,0
also bombing markets and thaking women as hostage before killing them is strictly forbidden in islam,0,1
no tell the real name i cant think of it is there a name for a mental disorder where a jew acts like a nazi and does not realize it himmler by proxy maybe om knows but i read that aspergers have no ideas they are aspergers could that be the same with himmler by proxy that om has what is with the admins i should have been banned by now maybe om and fillls moms are making them do homework and kicked them off the computers the admin response time is really slow tonite,0,1
still not listening this ip locates to nyc so i dont know if thats closer or further away from the actual location of course the user could be anywhere in the us on the verizon network but its useful in identifying the socks aside from the other duckish behavior,0,1
you been great rob i can see why and where perfect is coming from i can let all this cool down and i can stop editing a page i dont think a indef block was appropriate i was practically defending myself every day also perfect made a reference to information online that we had a past did you read that whole slam page perfect it also says i rape my family and killed other people from my actions just want to give you a heads up thanks for absorbing the worst possible reasons online to block me never mind the back and forth between me and wikicohen i am sure you took all of that into account first rightsigh,0,1
shut it maybe you shouldnt have made the edit page for anons geezanonymous,1,0
jeez is he ever not in a bad mood grow a sense of humopr already yes erik that was precisely what i was commenting on cast a spell,1,0
s i ws in the grcery stre the ther day and i fund sme nice nl lubricant fr indins wuld you like some,1,0
eater gothamist and gawker are the lowest tmz scandal gossip rags not reputable sources these articles are written by famewhore troll douches,0,1
are you a furry i think youre a furryconfirmdeny,1,0
well fuckhead seemed a little over the top,0,1
to disrespectful and ignorant iryna harpy no such thing as disruptive editing its backed up with facts and data i should know better given as im colombian myself unlike yourself,0,1
dudeyou are such an obvious sock you are going to to get my sockpuppetry operation found out create another account the jig is almost up on this one use a little more care create a good cover use sleeper socks something of course you could be an agent provocateur 699412123,0,1
fuck u communist bastards if u lik the sunflkower on this page go blow urself it has all the sections clearly labeled and it is easy to read one small thing would maybe be to have less sections although i do think that for showing so many different aspects of the sunflower you do a good job of keeping it focused overall well done probably one of the best i have read i would say try to simplify it a little bit and are all the pictures relevant to the article adrian arias new image thumb sunflower id like to propose this image for the sunflower articlewow thats nice go ahead and add it to the gallery if thats where youd like it bold text unneccessary reference is samurai champloo important enough to be included in this article it doesnt seem to add much to the article whys every article i look at have some reference to animewhy does every other article i read have reference to some american sitcom or other liveaction medium its a part of popular culture thats why the sunflower samurai as well as sunflowers themselves are a huge central plot point that dominates almost every single episodeso post it in the samurai champloo article anime is not central nor even moderately relevant to actual sunflowersif it is at the end labeled and sufficiently known information why not have it why do sunflowers want to follow the sun what do they get out of it is this known guessed by relevant public work i myself would even take a clue here thats i really wanna get info on this bye and thanks heliotropic flowers are more prevalent among plants in alpine areas the absorbed light makes the flowers warmer which attracts more pollinating insects httpwwwblackwellsynergycomdoifull101046j13653040199800336xcookieset1 may be the sunflowers heliotropism is a rudimentary feature from an alpine past pizarro it says that he cultivated them around 1000 bc but this is impossible because pizarro didnt even go to the americas until the 16th century adalthough the text did not say pizarro cultivated sunflowers the sentence has been rephrased,0,1
actually i will be douche,1,0
right on man i appreciate it i dont really care if i am blocked i got 6 neighbors with wifi that guy is really being a dick though humility man thats whats important ill see you around cheers,0,1
use that banhamma nao gayboy,0,1
so now that boleyn has departed you think you are going to start picking on me right do you think it is normal behaviour to stalk editors and identify every tiny issue and erorr you find does that make you feel good about yourself conveying other editors as a piece of shit and implying you know it all blofeld,1,0
you act like you are constructive and you make sense but i honestly think you are reverting changes just out of stubbornness you are not being honest nor you are being constructive i think you guys have some sort of agenda that you are not being honest about,1,0
bush us evil hes selfish and very short tempered he shouldnt even be in control of a pet shop let alone a nation and he claims to be the main force in a war on terrorism for one war is terrorism itself how can he be happy with what hes done this simply proves to me that this world is under dodgy authority the people in control know exactly what they are doing to the world and the lives on it im not going to stand by and watch as more of my fellow life forms get taken advantage of and blatantly under mindtake the first step today and claim no part in any man made religion cut all ties from any human authority its all about declaring yourself a son of god the only religion in this world is life treat life as your religion and religion as life its simple its not about judaism or catholism its not about being english or mexican its even about being rich or poor its about excepting what our jobs as humans are to look after earth and each other then we will reap the benifits of life by being fair to one another and having total freedom not this cheap freedom gifted to us through democracy ha forget about democracy its all about god and life claim nothing from those silly man made religions made up to gain members and strengthen a force love forever and you will live forevertaken from the book of life by joe belcher,0,1
yo man whats rong with uu blokd my skool from editing wikipediahow low can u get mansickoplease respond,1,0
and you might want to check the spelling of douchebag too,0,1
wow j delanoy you must really love brit hume and hate science,1,0
harassment kafziel you are just not serious i have not intention discussing this with you until you can fill out a block form without tripping over yourselfwolfowitz,1,0
hate groups why has the addition of the hate group tag been reverted the views that conservapedia holds on homosexuals muslims etc clearly qualifies them as such,0,1
he is a jew by way of having been born a jew his mother and his father were jewish,1,0
wikipedia appears to work on the basis that a collective can enforce reality on an individual and i have the mainstream media if i want to be that bullshitted,0,1
if people revert my edits for no good reason i get pissed off dont you and if someone is so utterly retarded as to somehow mistake them for vandalism and to then leave a message here to say so i think that is far more abusive than merely using a swear word 20121560232,0,1
do you know what youre sooooo right youve just hit the nail of the fecking head there you really have and have made my day in the process,1,0
dont let the racists win i can tell you are a person of integrity and a man of your word unlike other trolls who claim they retired and come back as drama queens darknesshines typical behaviour once they realise that the opposition to there racism and propaganda is gone they will take advantage so do not let these cowards win ds is a troll and a lilly livered coward editor who has sissy fits he will destroy articles with his propagandist antipakistani nature if you do not come back so please reconsider like he has but not in a shameful way like he does p and do not retire,1,0
so if someone stands up to your bullying their work is a piece of shit like i said appalling nevertheless i dont mind telling you that i have tried in the past while doing the primary work on the article to use block quotes for precisely the purpose you suggest i am tempted to say great minds think alike but i will restrain myself but i could not get that function to work unless the text was up against the left margin and as you know one of the shitty aspects of the article is my use of tables and images of which i happen to be rather proud if you know how block quotes can be used in this situation i would welcome your helpful advice i value clarity as much as you do,0,1
it is more like communism 70 of feminist groups are puppets to the gender feminist and 25 are puppets to or allies of the separatist feminist just as 70 of communist states where puppets to russia and 25 where puppets or allies to china the remaining 5 hate men casually regardless of who they are or what they do while the other 95 hate men with a passion no matter who they are or what they do so the article needs more detail because a majority of antifeminist dont hate feminism because they believe women are inferior but hate them because they know that feminism is in reality a hate supremacist group,1,0
he is a cheater and the article should say that,0,1
dick merrill i think it was great of you to do a wikipedia page for dick merrill he was one of the old heads retired around miami back in the 1960s and a fine guy,1,0
furthermore how dare you delete the historically accurate edit of the wikipedia article i posted here for the benefit of more broadminded individuals here is a link to a page where this article will appear without being subject to editing by the unintelligent and highly uncultured httpwwwthreeworldwarscomforumviewtopicphpt2424start60sid81faf4d65aa814be80774f0c4ae8e970,0,1
flaming what about bukkake having links and masturbathons having links wow satanic dictatorship,0,1
his son already mentioned on rodgers page has gone on trial charged with serious criminal charges how exactly is writing one referenced sentence on that giving undue weight to the story youre being entirely ridiculous and probably biased do you support lfc its an important story which has gained significant media attention rodgers has also attended the trial im going to continue adding this and i dont care if you abuse your discretionary powers to try and have me banned i know that i am right and that your bias is clouding your judgement shame on you,0,1
have you all gone insane reggie jackson is not an athletic yankee or an angel he is a baltimore oriole,1,0
also prioryman name calling people you disagree with dunderheads really diminishes wikipedia and perpetuates the impression that most administrators are bigots,0,1
idle threats you dont scare me cyber bully 129244155,1,0
does mhm mean you agree with me if you dont agree then read below fine i dont even care for the next potential innocent user who gets caught as a sock of i hope they do because wikipedia is corrupt for not telling innocent users about banned users they publicly reveal sex offenders for a reason to protect children if you wont publicly reveal banned users then fine i now know what wikipedia is its a dogeatdog world that cares nothing about anyone have a nice day im out of here this is my last comment,0,1
you seem to have something against me if you give me your address i could come round and try to drive some sense into your brain with my mallet,0,1
its great hes all for homosexuality hell have a lot of practice over the next few yearsdennv,1,0
oi twat why are you editing my segments todd howard is a twat hence why i said so,1,0
i take it you dont have a life go away and i will leave you alone as well,1,0
stay in the closet,0,1
holy crap lest someone mistakenly visit a talk page expecting to read some truth and hence be confused reading this gentlemans comment and mistaking the writer for someone who knows what theyre talking about id just like to point out the above explanation for the word handicap is complete bollocks handicap has meant to place at a disadvantage for a long long time according to merriam webster the etymology is etymology obsolete english handicap a game in which forfeit money was held in a cap from hand in cap which obviously has nothing at all to do with being handy with a cap or even related to the disabled certain individuals may have a negative connotation with the use of the term which happens merely due to the words close association with 1960s era community welfare practices but that is an individuals choice to associate negativity with the word not the words fault at all,0,1
oh no apology required yes my user page is complete nonsense well i am english a leftist and male but the fascism tripe is just pure immature silliness one of the reasons i am interested in greek history is because of their leftwing political history please accept a from me,0,1
so hell are you saying that its okay for seb to laugh rudely at me and say rudely sarcastically it gets better every time referring to something that i said to orand about him in the admin board but its somehow not okay for me to respond with a similar rudeness back how is that fair did you go to him with a similar kind of warning if not then why not,0,1
show youre an all powerful wikipedia admin and contact my provider telenet and ban me this is what you was your threat wasnt it well i call your bluff do it,1,0
i dont care if you put 100 warnings im not a racist so you take it back just because i think there are hebrew fanatics and christian fanatics and atheist fanatics it doesnt mean im a racist,1,0
haunted angel you will pay for this when you get to heaven and god casts you into hell boy you really have an awful fate but if you recieve jesus now and believ he died for your sins then you will be born again and saved then you will go to heaven so please will you accept the lord and be reedemed i beg you for the sake of your soul accept jesus before its too late,1,0
reversiongiven that some jerk vandalized the characters section by changing the names to various nintendo characters i have reverted to a much older version,0,1
cocaine overdose he was snorting cocaine in the toilet,0,1
poo you think poo is tasty,0,1
tell usabout puerto rican parade day in new york in 2001 where women were stripped naked by puerto rican animals while the police stood by and did nothing is this something you are proud of thanks for having served in the marines but if i came from an ethnic background as unsavory as yours i would be damned if i would brag about it if you want to see puerto ricans come up the social scale try convincing them to control their sexual impulses and stop filling our streets with gangs and fat women who do nothing but collect wellfare and drop little bastards ethnic groups are not discriminated against because of their ethnicity but because of the way they behave,1,0
as a courtesy message ive left it as politely as possible but he only respond after i threaten him with ani a word from you would be nice to balance out my outburst and lastly fwiw im done talking to the selfrighteoussanctimonious whining jerk paraphrasing a line from the hunt for red october conn aye all right ryan we just unzipped our fly mr thompson open the outer doors firing point procedures now if that bastard so much as twitches im going to blow him straight to mars best and out 1185,1,0
amir are you crazy no ukrainian speakers in israelyou wrote that you know some hungarianpolishgerman speakers in israelbut it doesnt mean that they are 1 of the populationthey have to be significant communities inand unfortunately there are no such communitiesstop changing it,0,1
hey you freaking hermaphrodite please unprotect your user page i would like to move it to a more suitable title or three,0,1
ante i gave you a link were it clearly said that 250 000 died and i didnt take away your part of were it said that 100 000 died so why did you deleted my partwhy why i gave you a link and an evidence for gods sake,0,1
the other evil beings do not have the title of the devil if their is a distinction between devil and demon then it only exists in the abrahamic religions buddism hinduism zoroastrianism ect do not reserve the name devil for their top evil beings and demon for lesser beings even christianity sometimes uses devilmatthew 1522 and behold a woman of canaan came out of the same coasts and cried to him saying have mercy on me o lord you son of david my daughter is grievously vexed with a devilluke 91 then he called his twelve disciples together and gave them power and authority over all devils and to cure diseases 24180173157,1,0
false inormation in the article as you would expect the propagandists would say and do everything to mislead us they once again proved themselfs to be the proven liars we alreayd knew they were since the article wrongly states that the darker picture with the falloff effects is the edited one which is pure bsthe original photo is the one with the falloff effect which was printed in the west australian already back in august 2 1969 6 min in this clip httpwwwyoutubecomwatchvlmutizicszu while the lighten up picture is the edited version who came out much later so unless the propaganda trolls cant find a version of their claimed original version dated earlier than august second 1969 i suggest them to shutupproven fake httpuploadwikimediaorgwikipediacommonsthumb998aldrinapollo11originaljpg179pxaldrinapollo11originaljpgoriginal httpuploadwikimediaorgwikipediacommonsthumb99caldrinapollo11jpg180pxaldrinapollo11jpg preceding unsigned comment added by 911453853 youtube is not a reliable source for information about a conspiracy theory is there a reliable source available that supports your claim the buzz alrdin photo is explained at examinationofapollomoonphotographsissues with crosshairs in photos you talkin to me the video shows a guy holding up the actual newspaper from 2 aug 1969 to prove that the falloff picture is how the original one looked like but then its youtube who isnt a reliable source your desperate try for making a point is laughable but i wouldnt expect more from a propaganda troll preceding unsigned comment added by 911453853 no that newspaper doesnt show what the original one looks like the original is a transparency that is in nasas vaults they made prints that were widely reprinted see this for more information you talkin to me bullshit excuses from nasa wont make it true you have the history of that picture in the video i linked to and even the nasa site you linked to shows the fact that the darker picture is the first one the original from 1969 while the more lighten edited version came out 1975 so why you arguing you dont have a chance here as i said bring up a picture dated earlier than 2 aug 1969 or shutup its that simple911453853 please stop insulting other editors and please sign your posts just put four tildes at the end i dont tolerating having my talk session closed this is what the propagandists do censoring their opponentsunless the propagandists cant bring up the picture they claim to be the original together with a date which needs to be earlier than second of august 1969 i will change the article false misleading information should never be tolerated its already proven that the falloff darker version is the original if anyone wants to argue then bring up 911453853 the propaganda liars this article is beyond laughable since the propagandists trash talking and like to debunk ppl like bart sibrel ralph rene and bill kaysing with no evidence to debunk them however we should debunk the liars the propagandists listen to youtube is not a reliable source the propagandists says still they link to youtube videos themselfs to suit their false propaganda in a desperate act to try prove their laughable points so if they can link to youtube videos i will do the same just to prove that their sources are nothing else than false propaganda using proven liars like jay windley phil plait and svectors youtube series as some kinda evidence is laughable i think that these trolls needs their own section lets see what kinda ppl who is behind the sites that the propagandists always links to its time to face their cl,0,1
not at this time fag,1,0
vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit vomit,0,1
you just wait your death is near,0,1
this is a war zonesolarra u shouldnt have messed w me,0,1
i am having my period,0,1
hate speech is serious mr malber as i recall your involvement with wikipedia review was because you were guilty of hate speech in that you suggested that people with autism should not be allowed to edit wikipedia malber you are a poor person to comment on such an issue you should have been banned from wikipedia for your comments yet here you remain continuing with your hate speech you are quite correct that amorrow engaged in hate speech although of a lesser variety of the kind used by you he was banned as you were you malber were banned for hate speech did you forget this perhaps you forgot this the place that is the only place devoted to criticism of wikipedia is indeed important you can disagree with as much of it as you like criticism by its very nature is not generally accepted by those who it is critical of this does not illegitimise it there are many and varied very legitimate criticism one such criticism is why a hatemonger such as yourself is not banned from wikipedia perhaps you are biased in this however perhaps youd like to argue how you are less of a hate speaker than anyone who has ever posted on wikipedia review as far as our evidence has proven you are much worse than the worst on wr yet here you remain free to post on wikipedia strange that,0,1
ewwwwwwww thats all i have to say ewwwwwwwwwwwwwww cant we get the point across without such icky pictures i mean the article on childbirth doesnt show a photo of the kids head coming out of the vagina,0,1
okay then211284132 you attack me then dont even apolagize bias hmmm,1,0
stop being idioticstop screwing around with the sources i added to purplecow if you continue to violate the principleof assuming good will among editors you might be blocked from editing wikipedia thank you,0,1
re bizarre ride ii shit i wrote that entire thing man it got turned down for fa so im done with it good luck though,1,0
nobody evn likes edgeinfact everybody hates him that hell get screwedand cena ownsbut damn lita pulled the referee out of the pin after cena fued himif i was the chairman of wwethen i would fire edge and lita permanently by saying edge and litaim sorryyou can no longer be on tv ever again and you are fired permanentlyuserdarkhooded smoker,1,0
idiocyi made a number of changes clearly described in edit summaries which vastly improved this article now a series of utter morons have taken it upon themselves to revert my work for no reason whatsoever id ask them to explain themselves here but they have no possible explanation for what they are doing so i just put this here to note how some people of appallingly limited intellectual ability are here not to build an encyclopaedia but simply to play some kind of bizarre game 1869130243,0,1
add mobile porn as additional wpalso link,0,1
im pissed off why should i stop making personal attacks to administrators everybody deleted my article but nobody helped me in telling me what should i do to make it pass the rules of wikipedia i only received criticism,0,1
2006 utchope this is the right place to write you say theres a consensus but i only see the three of you constantly reverting a bunch of other people without giving any reason thats why i reverted back to them also the version you want has stuff missing so that goodkind looks like less of a dick thats biased 2059 15 october,0,1
i dont care ban me if u want your going to ban me anyway because everytime i make and edit to defend myself you delete it anywayyou people are happyingeneral and notedgrant you 2 are propably the same account anyway how come your so fast at editing noted grants page,1,0
nice try i just asked why the word terrorist was removed because according to wakopedia a terrorist isterrorism is the systematic use of terror especially as a means of coercion1 there is no internationally agreed definition of terrorism23 most common definitions of terrorism include only those acts which are intended to create fear terror are perpetrated for an ideological goal as opposed to a lone attack and deliberately target or disregard the safety of noncombatantsnice try but this site is owned by left wing socialists who love gays hate christians just look at their article on jesus if you want a good laugh or cry soon you will get the dreaded i will ban you if you continue to tell the truth wakopedia is only for gays their lies we dont want normal moral folks here warning7531209136,0,1
god says is enoughi know you and russian fascists read this your hatred is well known to god jesus stops you,1,0
hahahaha i have backup dave hahahahahait has been reported thatthis logo unnerved lots of people even when they were children due to the v crashing into the screen and poor music,0,1
as i said before i misread 2000 for 2008 which is why this morning i could not find any refernce at all as i only searched back as far as 2008 you are correct there is a one line entry in our artists directory however you will not find anywhere on our site reference to the best bluesband etc moreover the link to the scott duncan reference is to be found on the bands own website jesus talk about self promoting crap do you not think its odd that interview cannot be found anywhere on our site 8616822664,0,1
paid kleargear fukface look at this fukkin goofs track record on kleargear,0,1
harry potter spellssince jk rowling is such an idiot and doesnt actually know latin she tries to mimic a scholarly background with the ridiculous incantations she makes up for the spells wingardium leviosa is an example of a moron trying to imitate latin in a desperate attempt to appear educated jk rowling and er idiocy should definitely be in this article,1,0
really youre contradicting yourself basically your opinion of based on blindness and bullshit as far the evidence you send me are consideredreally puny pictures in which you can almost not see what her eye color is you need a magnifying glass to see her eyes dont show such pictures cuz it just looks really sloppy and desperate which in your case makes sense 1by magnifying this image up to 400 you can clearly see her eye color looks sort of olive green not anywhere close to brown 2what the f is this it look horrendous oh and her eyes are lighter than her hair and you keep saying theyre the same shade when clearly theyre not lets take a look at a better quality image no brown eyes here3these eyes can still be called hazel 4hazel eyes due to their nature have the tendency to look goldish brown in certain lights and look at belles hair it looks red 5i can clearly see her eyes are not the same as her hair in fact take a close look when a lock of hair falls in front of her right eyes and clashes with her eyes color the difference looks brown and hazel instead of brown and light brown 6thats not a screenshot and by magnifying the image her eyes look dark hazel and so not the same color as her hair 7400 zoom in hazel eyes 8what a desperate image you can barely see anything 1000 zoom in and her eyes appear not to be brown again 9400 zoom in hazel eyes againoh yes the belle merchandise that has her with brown eyes is so big only one of the pictures you send can sort of qualify 10 by magnifying the image up to 400 you can clearly see her eyes look greenlike 11400 zoom in hazel eyes againjesus fing christ you preseted me with like 18 images and almost all of them have belle with hazel eyes instead of brown are you colorblind dont you know how to differentiate colors an you call this solid if belles eyes are hazel than those are indeed solid verified evidence and the screenshots arent even from the diamond edition theyre from the special editiontake a look at these pics please think anyone will believe you that her eyes are brown i dont think so these are just a couple of additions to the pictures you presented further cementing that belle has hazel eyes instead of brown since hazel is a mix of brown and green and that hazel eyes vary between almost green to almost brown on what bases are people suppose to believe belles eyes are brownlook at this page,0,1
